1444323944,2015-10-08 17:05:44,20.00,21.01,4192.83,592
1444324616,2015-10-08 17:16:56,20.00,21.01,4201.88,592
1444325288,2015-10-08 17:28:08,20.00,21.01,4206.89,591
1444325959,2015-10-08 17:39:19,19.75,20.96,4208.87,592
1444326631,2015-10-08 17:50:31,19.75,20.92,4225.44,591
1444327303,2015-10-08 18:01:43,19.75,20.92,4218.29,591
1444327974,2015-10-08 18:12:54,19.75,20.92,4241.25,592
1444328646,2015-10-08 18:24:06,19.75,20.92,4232.18,592
1444329317,2015-10-08 18:35:17,19.75,20.92,4225.16,591
1444329989,2015-10-08 18:46:29,19.75,20.92,4227.95,592
1444330660,2015-10-08 18:57:40,19.75,20.87,4235.48,591
1444331332,2015-10-08 19:08:52,19.75,20.84,4239.31,591
1444332004,2015-10-08 19:20:04,19.75,20.84,4244.68,591
1444332675,2015-10-08 19:31:15,19.75,20.84,4250.21,591
1444333347,2015-10-08 19:42:27,19.75,20.84,4250.53,591
1444334018,2015-10-08 19:53:38,19.75,20.84,4262.01,591
1444334690,2015-10-08 20:04:50,19.75,20.84,4249.74,591
1444335361,2015-10-08 20:16:01,19.75,20.84,4222.87,591
1444336033,2015-10-08 20:27:13,19.75,20.84,4203.07,591
1444336704,2015-10-08 20:38:24,19.75,20.80,4256.37,591
1444337376,2015-10-08 20:49:36,18.00,20.75,4264.83,591
1444338047,2015-10-08 21:00:47,19.25,20.77,4243.17,591
1444338719,2015-10-08 21:11:59,19.75,20.84,4199.58,591
1444339390,2015-10-08 21:23:10,19.75,20.75,4248.59,591
